timestamp,severity,score,country,attack_type,mitre,source_ip,target_system
2026-01-27 11:52:12.415594,Critical,92,CN,Malware Distribution,T1204,142.159.186.228,CDN
2026-01-27 11:56:16.415594,Medium,52,MY,Spam,T1566,222.135.47.147,Email Server
2026-01-27 11:59:09.415594,Medium,62,IT,Reconnaissance,T1592,195.180.243.190,DNS Server
2026-01-27 12:03:39.415594,High,89,CN,Port Scanning,T1046,139.45.236.8,Firewall
2026-01-27 12:13:33.415594,Medium,51,ID,Phishing,T1566,14.113.46.171,Mail Gateway
2026-01-27 12:16:14.415594,Low,27,SA,Policy Violation,T1071,131.240.194.92,Web Gateway
2026-01-27 12:17:55.415594,High,75,US,Port Scanning,T1046,136.66.204.186,Network Infrastructure
2026-01-27 12:44:48.415594,Medium,54,GB,Reconnaissance,T1592,143.105.138.196,Web Server
2026-01-27 12:52:03.415594,Low,47,CN,Suspicious Activity,T1595,143.162.149.169,IDS/IPS
2026-01-27 12:59:01.415594,Critical,98,KR,DDoS,T1498,195.217.150.33,Web Server
2026-01-27 13:00:08.415594,Medium,66,NL,Reconnaissance,T1592,206.178.50.161,WHOIS Server
2026-01-27 13:02:45.415594,Critical,94,IN,Malware Distribution,T1204,55.33.253.74,Web Server
2026-01-27 13:05:07.415594,High,89,US,SQL Injection,T1190,209.161.4.111,Web Application
2026-01-27 13:12:00.415594,Medium,59,GB,Phishing,T1566,222.53.114.165,Mail Gateway
2026-01-27 13:12:59.415594,Medium,57,IN,Phishing,T1566,223.23.247.138,Mail Gateway
2026-01-27 13:17:48.415594,Medium,64,GB,Directory Traversal,T1083,7.140.54.179,Application Server
2026-01-27 13:20:43.415594,Low,33,NL,Cryptojacking,T1496,190.123.121.69,End User
2026-01-27 13:31:16.415594,Low,45,GB,Cryptojacking,T1496,219.244.17.25,Cloud Instance
2026-01-27 13:39:08.415594,Low,29,RU,Policy Violation,T1071,196.247.163.13,Proxy Server
2026-01-27 13:42:14.415594,Low,31,DE,Policy Violation,T1071,199.167.203.143,Web Gateway
2026-01-27 13:44:24.415594,High,75,CN,XSS Attack,T1059,212.181.16.154,CMS
2026-01-27 13:45:19.415594,High,76,RU,XSS Attack,T1059,147.25.203.243,CMS
2026-01-27 13:46:32.415594,Medium,55,AU,Reconnaissance,T1592,10.177.137.10,WHOIS Server
2026-01-27 13:55:02.415594,Medium,70,AU,Directory Traversal,T1083,193.27.201.129,Web Server
2026-01-27 13:58:06.415594,Low,29,BR,Cryptojacking,T1496,221.170.71.225,Web Server
2026-01-27 14:01:10.415594,High,76,IT,SQL Injection,T1190,177.70.177.1,API Gateway
2026-01-27 14:05:44.415594,Low,41,US,Policy Violation,T1071,182.89.235.180,Web Gateway
2026-01-27 14:14:29.415594,Critical,94,IN,DDoS,T1498,64.103.161.167,Load Balancer
2026-01-27 14:20:40.415594,Low,30,IN,Suspicious Activity,T1595,87.129.94.9,Network Infrastructure
2026-01-27 14:24:27.415594,Low,33,US,Suspicious Activity,T1595,196.147.73.88,IDS/IPS
2026-01-27 14:25:37.415594,Low,29,GB,Cryptojacking,T1496,206.1.186.92,Cloud Instance
2026-01-27 14:34:09.415594,Medium,65,IN,Directory Traversal,T1083,156.93.250.54,File Server
2026-01-27 14:37:49.415594,Medium,57,CN,Phishing,T1566,200.76.43.62,Email Server
2026-01-27 14:37:55.415594,Medium,70,RU,Phishing,T1566,31.15.243.85,Mail Gateway
2026-01-27 14:40:40.415594,Critical,94,US,Brute Force,T1110,210.53.87.55,RDP Server
2026-01-27 14:49:12.415594,High,88,VN,SQL Injection,T1190,117.164.242.16,API Gateway
2026-01-27 14:53:45.415594,Medium,56,BR,Phishing,T1566,192.180.225.246,End User
2026-01-27 14:54:39.415594,Medium,53,FR,Spam,T1566,219.95.71.97,SMTP Server
2026-01-27 15:05:15.415594,Critical,99,IN,DDoS,T1498,58.118.38.237,API Gateway
2026-01-27 15:07:59.415594,High,84,KR,SQL Injection,T1190,128.142.224.228,Database Server
2026-01-27 15:22:27.415594,Medium,53,RU,Spam,T1566,102.128.136.102,Mail Gateway
2026-01-27 15:26:26.415594,High,75,CN,Command Injection,T1059,110.164.119.236,Shell Server
2026-01-27 15:32:31.415594,Low,41,BR,Suspicious Activity,T1595,208.51.63.200,Network Infrastructure
2026-01-27 15:32:37.415594,Medium,73,DE,Spam,T1566,67.143.251.124,SMTP Server
2026-01-27 15:32:40.415594,Low,35,JP,Cryptojacking,T1496,173.35.190.110,Web Server
2026-01-27 15:37:12.415594,High,88,GB,SQL Injection,T1190,28.195.210.107,Web Application
2026-01-27 15:48:35.415594,Critical,100,IN,Malware Distribution,T1204,52.51.35.184,Email Server
2026-01-27 15:52:37.415594,Low,43,KR,Policy Violation,T1071,193.125.250.53,Proxy Server
2026-01-27 15:53:01.415594,High,75,DE,SQL Injection,T1190,191.4.110.125,API Gateway
2026-01-27 15:53:30.415594,High,81,US,Port Scanning,T1046,104.146.189.133,Network Infrastructure
2026-01-27 15:53:54.415594,Critical,91,IN,Brute Force,T1110,220.152.65.77,Web Application
2026-01-27 16:00:50.415594,Low,32,GB,Suspicious Activity,T1595,169.168.68.148,Network Infrastructure
2026-01-27 16:01:53.415594,High,89,US,SQL Injection,T1190,50.12.230.253,API Gateway
2026-01-27 16:02:20.415594,Medium,69,ZA,Reconnaissance,T1592,130.164.5.236,DNS Server
2026-01-27 16:06:18.415594,Medium,74,NL,Directory Traversal,T1083,161.222.167.244,Application Server
2026-01-27 16:06:57.415594,Medium,67,CN,Phishing,T1566,185.94.17.249,Email Server
2026-01-27 16:10:45.415594,Low,45,AU,Policy Violation,T1071,215.166.214.124,Web Gateway
2026-01-27 16:17:05.415594,Critical,92,ZA,DDoS,T1498,178.124.18.237,Web Server
2026-01-27 16:22:21.415594,High,79,IN,Port Scanning,T1046,214.26.198.162,Router
2026-01-27 16:22:46.415594,Critical,94,US,Brute Force,T1110,183.131.2.250,SSH Server
2026-01-27 16:32:02.415594,Low,26,BR,Suspicious Activity,T1595,180.128.236.99,Network Infrastructure
2026-01-27 16:34:43.415594,High,83,BR,Command Injection,T1059,149.9.144.230,Shell Server
2026-01-27 16:41:28.415594,Critical,94,AE,Brute Force,T1110,145.216.30.22,SSH Server
2026-01-27 16:48:32.415594,Medium,69,MY,Reconnaissance,T1592,197.57.87.171,Web Server
2026-01-27 16:51:18.415594,High,85,RU,XSS Attack,T1059,215.168.11.79,API Gateway
2026-01-27 16:54:12.415594,Low,39,ID,Suspicious Activity,T1595,100.221.140.124,IDS/IPS
2026-01-27 17:11:55.415594,Low,48,IT,Cryptojacking,T1496,198.20.117.199,Cloud Instance
2026-01-27 17:12:27.415594,High,84,CN,Command Injection,T1059,52.185.157.247,API Gateway
2026-01-27 17:14:44.415594,Medium,59,CN,Reconnaissance,T1592,181.92.128.175,WHOIS Server
2026-01-27 17:19:15.415594,Medium,55,KR,Phishing,T1566,139.65.139.242,Mail Gateway
2026-01-27 17:19:32.415594,High,82,ES,SQL Injection,T1190,212.47.136.235,API Gateway
2026-01-27 17:25:20.415594,Low,43,CN,Policy Violation,T1071,128.173.130.230,Content Filter
2026-01-27 17:30:49.415594,High,86,CN,XSS Attack,T1059,193.244.124.123,CMS
2026-01-27 17:31:53.415594,Medium,65,RU,Directory Traversal,T1083,103.231.23.83,Web Server
2026-01-27 17:41:18.415594,High,84,IN,Port Scanning,T1046,186.64.228.79,Network Infrastructure
2026-01-27 17:43:35.415594,Medium,72,CN,Directory Traversal,T1083,197.61.97.229,File Server
2026-01-27 17:45:22.415594,Low,29,TH,Policy Violation,T1071,154.222.254.217,Proxy Server
2026-01-27 17:46:31.415594,Medium,61,CN,Directory Traversal,T1083,212.59.13.161,Application Server
2026-01-27 17:47:51.415594,Medium,56,IN,Directory Traversal,T1083,133.228.244.248,Web Server
2026-01-27 17:49:50.415594,High,80,US,Command Injection,T1059,109.186.9.179,API Gateway
2026-01-27 17:51:02.415594,Low,33,CN,Cryptojacking,T1496,132.165.67.95,Cloud Instance
2026-01-27 17:55:52.415594,High,79,VN,XSS Attack,T1059,162.172.242.100,CMS
2026-01-27 17:58:38.415594,Medium,57,AT,Reconnaissance,T1592,89.170.13.145,DNS Server
2026-01-27 18:02:29.415594,Low,46,DE,Policy Violation,T1071,21.73.243.100,Content Filter
2026-01-27 18:06:12.415594,Medium,67,RU,Directory Traversal,T1083,202.218.206.6,File Server
2026-01-27 18:08:41.415594,Low,42,RU,Suspicious Activity,T1595,151.156.135.139,IDS/IPS
2026-01-27 18:11:34.415594,High,80,IN,Port Scanning,T1046,8.221.181.58,Network Infrastructure
2026-01-27 18:11:46.415594,Medium,58,US,Spam,T1566,190.147.33.151,Email Server
2026-01-27 18:25:38.415594,Low,38,US,Cryptojacking,T1496,43.175.90.89,End User
2026-01-27 18:30:38.415594,Medium,61,IN,Directory Traversal,T1083,188.72.106.14,Web Server
2026-01-27 18:31:12.415594,Critical,91,RU,DDoS,T1498,28.106.245.77,Load Balancer
2026-01-27 18:35:01.415594,Medium,72,CN,Spam,T1566,98.1.46.179,SMTP Server
2026-01-27 18:37:17.415594,Medium,69,US,Phishing,T1566,150.134.20.64,Email Server
2026-01-27 18:37:26.415594,Medium,67,ZA,Directory Traversal,T1083,140.182.178.25,Application Server
2026-01-27 18:39:38.415594,Critical,93,IN,DDoS,T1498,215.197.221.175,API Gateway
2026-01-27 18:41:53.415594,High,84,MX,XSS Attack,T1059,205.246.182.226,CMS
2026-01-27 18:51:48.415594,Low,34,CN,Suspicious Activity,T1595,68.242.245.62,IDS/IPS
2026-01-27 18:53:02.415594,Critical,93,DE,DDoS,T1498,150.69.40.117,Web Server
2026-01-27 19:00:54.415594,Medium,61,FR,Phishing,T1566,122.80.217.114,Email Server
2026-01-27 19:07:06.415594,High,88,NL,XSS Attack,T1059,87.202.236.196,CMS
2026-01-27 19:10:49.415594,Low,48,BR,Cryptojacking,T1496,113.223.226.43,End User
2026-01-27 19:14:06.415594,High,87,NL,Command Injection,T1059,138.9.226.98,Web Application
2026-01-27 19:42:39.415594,Medium,69,US,Directory Traversal,T1083,41.162.248.57,Application Server
2026-01-27 19:44:42.415594,Critical,90,US,Brute Force,T1110,196.4.235.207,SSH Server
2026-01-27 19:45:09.415594,Critical,94,IN,DDoS,T1498,101.92.216.94,Web Server
2026-01-27 19:48:08.415594,High,81,RU,SQL Injection,T1190,103.40.107.95,Database Server
2026-01-27 19:49:59.415594,Medium,50,RU,Phishing,T1566,169.202.226.216,Email Server
2026-01-27 19:54:30.415594,Low,40,RU,Suspicious Activity,T1595,196.236.140.146,IDS/IPS
2026-01-27 20:05:36.415594,High,75,RU,Command Injection,T1059,30.227.109.117,Shell Server
2026-01-27 20:06:24.415594,Medium,70,US,Phishing,T1566,198.148.87.106,Mail Gateway
2026-01-27 20:08:44.415594,Medium,55,BR,Spam,T1566,122.212.39.54,Mail Gateway
2026-01-27 20:09:59.415594,High,86,ID,Command Injection,T1059,119.160.43.250,Web Application
2026-01-27 20:10:55.415594,High,86,US,Port Scanning,T1046,107.32.15.202,Network Infrastructure
2026-01-27 20:12:02.415594,High,76,AE,XSS Attack,T1059,196.57.167.157,CMS
2026-01-27 20:17:09.415594,Medium,54,US,Directory Traversal,T1083,152.248.223.107,File Server
2026-01-27 20:27:24.415594,High,83,RU,XSS Attack,T1059,147.179.4.215,Web Application
2026-01-27 20:30:13.415594,High,88,US,XSS Attack,T1059,216.134.212.194,CMS
2026-01-27 20:30:51.415594,Low,35,US,Policy Violation,T1071,141.255.55.204,Content Filter
2026-01-27 20:35:15.415594,Medium,53,TR,Directory Traversal,T1083,8.255.169.91,Web Server
2026-01-27 20:36:57.415594,Medium,62,RU,Directory Traversal,T1083,95.134.138.188,File Server
2026-01-27 20:46:37.415594,Low,33,FR,Cryptojacking,T1496,201.207.252.203,Cloud Instance
2026-01-27 20:49:19.415594,Medium,72,GB,Reconnaissance,T1592,133.63.116.113,WHOIS Server
2026-01-27 20:50:26.415594,Medium,74,US,Spam,T1566,53.150.73.66,SMTP Server
2026-01-27 20:52:36.415594,Medium,66,FR,Phishing,T1566,147.195.40.113,Email Server
2026-01-27 20:54:55.415594,Medium,52,TH,Reconnaissance,T1592,215.241.78.172,WHOIS Server
2026-01-27 20:55:36.415594,Medium,64,IN,Directory Traversal,T1083,141.128.62.222,Web Server
2026-01-27 20:57:38.415594,High,75,SA,Command Injection,T1059,197.234.178.194,Shell Server
2026-01-27 21:07:32.415594,Medium,50,RU,Phishing,T1566,222.128.91.130,End User
2026-01-27 21:10:09.415594,High,81,IN,Port Scanning,T1046,182.23.221.110,Router
2026-01-27 21:13:30.415594,Critical,92,US,DDoS,T1498,211.60.132.53,DNS Server
2026-01-27 21:24:16.415594,Critical,92,IN,Brute Force,T1110,215.248.113.51,FTP Server
2026-01-27 21:26:03.415594,Low,33,DE,Cryptojacking,T1496,202.23.176.152,End User
2026-01-27 21:32:15.415594,Low,47,JP,Policy Violation,T1071,81.90.84.88,Proxy Server
2026-01-27 21:33:10.415594,Critical,93,GB,Brute Force,T1110,13.183.251.211,SSH Server
2026-01-27 21:35:02.415594,Low,45,RU,Suspicious Activity,T1595,217.123.234.16,IDS/IPS
2026-01-27 21:35:46.415594,Low,44,CN,Policy Violation,T1071,114.200.224.231,Proxy Server
2026-01-27 21:37:58.415594,Medium,63,MX,Spam,T1566,214.203.98.99,Email Server
2026-01-27 21:44:51.415594,Critical,95,US,DDoS,T1498,126.73.31.159,API Gateway
2026-01-27 22:01:29.415594,Low,36,IN,Suspicious Activity,T1595,216.137.9.157,IDS/IPS
2026-01-27 22:01:32.415594,Low,45,US,Cryptojacking,T1496,204.147.60.194,Web Server
2026-01-27 22:05:31.415594,Medium,63,US,Directory Traversal,T1083,42.118.13.194,File Server
2026-01-27 22:09:39.415594,Critical,95,RU,Malware Distribution,T1204,192.254.19.99,File Server
2026-01-27 22:16:57.415594,Medium,69,BR,Phishing,T1566,221.26.161.192,Email Server
2026-01-27 22:20:32.415594,Critical,97,CN,DDoS,T1498,17.233.217.68,DNS Server
2026-01-27 22:23:39.415594,Critical,90,RU,Brute Force,T1110,199.167.251.85,RDP Server
2026-01-27 22:29:52.415594,Low,41,US,Suspicious Activity,T1595,164.157.12.98,Network Infrastructure
2026-01-27 22:37:41.415594,Medium,50,NL,Directory Traversal,T1083,21.94.6.95,Application Server
2026-01-27 22:37:43.415594,High,80,IN,XSS Attack,T1059,115.168.80.65,Web Application
2026-01-27 22:44:49.415594,Low,42,AR,Cryptojacking,T1496,192.185.62.54,Cloud Instance
2026-01-27 22:47:25.415594,Medium,53,US,Reconnaissance,T1592,214.47.148.27,WHOIS Server
2026-01-27 22:52:33.415594,Low,25,IN,Policy Violation,T1071,209.191.34.85,Content Filter
2026-01-27 22:59:24.415594,Low,31,DE,Suspicious Activity,T1595,147.74.195.144,IDS/IPS
2026-01-27 23:04:48.415594,Medium,66,MX,Directory Traversal,T1083,194.77.189.46,Application Server
2026-01-27 23:04:48.415594,Critical,90,CN,Brute Force,T1110,53.224.41.39,SSH Server
2026-01-27 23:07:01.415594,High,78,RU,XSS Attack,T1059,200.160.35.146,API Gateway
2026-01-27 23:08:03.415594,High,79,GB,SQL Injection,T1190,166.179.99.22,API Gateway
2026-01-27 23:13:18.415594,Low,47,JP,Cryptojacking,T1496,163.60.188.9,Cloud Instance
2026-01-27 23:14:36.415594,High,76,CN,XSS Attack,T1059,198.229.245.225,Web Application
2026-01-27 23:19:06.415594,High,85,AU,Port Scanning,T1046,153.79.107.62,Router
2026-01-27 23:22:24.415594,Medium,70,KR,Spam,T1566,14.166.13.157,SMTP Server
2026-01-27 23:28:47.415594,High,75,BR,XSS Attack,T1059,1.222.194.110,API Gateway
2026-01-27 23:41:18.415594,Critical,97,IN,Malware Distribution,T1204,194.82.237.81,CDN
2026-01-27 23:51:53.415594,Low,31,US,Policy Violation,T1071,65.248.99.136,Content Filter
2026-01-27 23:55:29.415594,Low,29,IN,Suspicious Activity,T1595,25.47.86.76,Network Infrastructure
2026-01-27 23:56:58.415594,Medium,64,RU,Reconnaissance,T1592,13.1.211.215,Web Server
2026-01-28 00:14:57.415594,Medium,71,CN,Spam,T1566,219.198.5.4,Mail Gateway
2026-01-28 00:16:02.415594,Low,41,MX,Cryptojacking,T1496,136.24.159.187,End User
2026-01-28 00:24:49.415594,High,85,US,XSS Attack,T1059,169.38.230.153,CMS
2026-01-28 00:33:06.415594,High,85,US,Command Injection,T1059,78.63.21.143,Web Application
2026-01-28 00:36:32.415594,High,86,IT,Port Scanning,T1046,172.233.22.242,Network Infrastructure
2026-01-28 00:36:32.415594,Low,42,KR,Suspicious Activity,T1595,160.193.234.235,Network Infrastructure
2026-01-28 00:50:55.415594,High,77,US,Port Scanning,T1046,136.216.212.77,Router
2026-01-28 00:55:32.415594,Medium,68,BR,Directory Traversal,T1083,206.12.255.186,Application Server
2026-01-28 01:00:49.415594,High,83,KR,SQL Injection,T1190,170.54.64.108,API Gateway
2026-01-28 01:02:28.415594,Medium,50,FR,Reconnaissance,T1592,138.249.50.61,Web Server
2026-01-28 01:03:21.415594,High,76,US,XSS Attack,T1059,149.173.198.252,API Gateway
2026-01-28 01:09:48.415594,Medium,58,KR,Reconnaissance,T1592,153.81.230.58,DNS Server
2026-01-28 01:17:30.415594,High,88,TR,Command Injection,T1059,53.158.7.236,Shell Server
2026-01-28 01:20:56.415594,High,89,CN,Command Injection,T1059,129.226.229.76,API Gateway
2026-01-28 01:26:36.415594,Critical,99,AT,Malware Distribution,T1204,190.175.64.81,Web Server
2026-01-28 01:29:12.415594,Critical,95,DE,Malware Distribution,T1204,182.89.91.147,CDN
2026-01-28 01:41:35.415594,High,86,AR,Command Injection,T1059,162.12.50.81,API Gateway
2026-01-28 01:57:42.415594,Critical,98,US,DDoS,T1498,218.111.121.158,DNS Server
2026-01-28 02:08:46.415594,Low,46,FR,Cryptojacking,T1496,68.183.129.109,Cloud Instance
2026-01-28 02:11:30.415594,Medium,68,CN,Directory Traversal,T1083,115.116.184.103,File Server
2026-01-28 02:25:18.415594,Medium,51,US,Reconnaissance,T1592,197.156.82.106,DNS Server
2026-01-28 02:26:59.415594,Medium,50,RU,Directory Traversal,T1083,5.219.211.221,File Server
2026-01-28 02:28:59.415594,Medium,51,DE,Directory Traversal,T1083,194.42.3.13,File Server
2026-01-28 02:35:30.415594,High,88,US,XSS Attack,T1059,211.127.19.14,CMS
2026-01-28 02:43:48.415594,Low,37,FR,Suspicious Activity,T1595,211.80.2.234,Network Infrastructure
2026-01-28 02:58:46.415594,Low,29,US,Policy Violation,T1071,86.255.101.41,Web Gateway
2026-01-28 03:03:34.415594,High,87,BR,Command Injection,T1059,194.229.30.161,Shell Server
2026-01-28 03:03:59.415594,Medium,52,US,Phishing,T1566,105.129.0.164,Email Server
2026-01-28 03:17:39.415594,Low,38,ES,Policy Violation,T1071,146.131.125.80,Content Filter
2026-01-28 03:23:48.415594,High,85,CN,Command Injection,T1059,219.182.31.217,Web Application
2026-01-28 03:25:31.415594,High,89,BR,Command Injection,T1059,87.210.7.41,Shell Server
2026-01-28 03:26:30.415594,Medium,61,TH,Spam,T1566,191.252.162.145,Email Server
2026-01-28 03:34:49.415594,Critical,91,AU,Malware Distribution,T1204,202.84.116.13,Email Server
2026-01-28 03:39:16.415594,High,79,RU,SQL Injection,T1190,200.253.234.181,API Gateway
2026-01-28 04:01:25.415594,Low,32,PL,Suspicious Activity,T1595,146.233.219.243,IDS/IPS
2026-01-28 04:02:37.415594,Medium,73,FR,Reconnaissance,T1592,134.232.66.68,Web Server
2026-01-28 04:06:48.415594,Medium,69,FR,Directory Traversal,T1083,20.5.209.116,Application Server
2026-01-28 04:08:44.415594,Low,25,BR,Suspicious Activity,T1595,184.88.84.149,Network Infrastructure
2026-01-28 04:14:46.415594,High,79,DE,SQL Injection,T1190,144.182.178.246,Database Server
2026-01-28 04:17:24.415594,Low,49,DE,Suspicious Activity,T1595,137.186.240.145,Network Infrastructure
2026-01-28 04:19:54.415594,High,88,US,XSS Attack,T1059,161.179.59.167,Web Application
2026-01-28 04:23:11.415594,High,89,MX,XSS Attack,T1059,221.13.10.107,Web Application
2026-01-28 04:26:02.415594,Critical,93,CN,Malware Distribution,T1204,165.230.137.220,Email Server
2026-01-28 04:30:10.415594,Medium,56,CN,Phishing,T1566,196.51.36.47,Mail Gateway
2026-01-28 04:32:09.415594,High,85,AE,Port Scanning,T1046,160.111.237.163,Firewall
2026-01-28 04:33:47.415594,Medium,61,US,Phishing,T1566,215.10.205.239,Mail Gateway
2026-01-28 04:34:42.415594,High,82,US,Command Injection,T1059,23.218.171.116,API Gateway
2026-01-28 04:35:12.415594,Medium,51,PL,Reconnaissance,T1592,190.123.225.155,Web Server
2026-01-28 04:38:41.415594,Medium,60,BR,Spam,T1566,90.199.55.208,Mail Gateway
2026-01-28 04:41:17.415594,High,76,AU,SQL Injection,T1190,220.78.84.103,API Gateway
2026-01-28 04:44:07.415594,Medium,53,TH,Directory Traversal,T1083,173.160.84.124,File Server
2026-01-28 04:51:20.415594,Low,42,SA,Cryptojacking,T1496,215.169.114.50,Web Server
2026-01-28 04:55:04.415594,Low,39,IN,Cryptojacking,T1496,196.109.152.210,End User
2026-01-28 04:57:59.415594,Low,44,US,Policy Violation,T1071,140.184.25.37,Proxy Server
2026-01-28 04:58:07.415594,Low,26,JP,Suspicious Activity,T1595,211.182.237.15,IDS/IPS
2026-01-28 04:58:58.415594,Critical,92,AT,Brute Force,T1110,30.48.1.85,FTP Server
2026-01-28 04:59:58.415594,Low,37,GB,Cryptojacking,T1496,221.85.254.74,End User
2026-01-28 05:06:10.415594,Low,30,HK,Policy Violation,T1071,117.45.39.192,Proxy Server
2026-01-28 05:12:43.415594,Medium,74,IN,Spam,T1566,200.13.227.84,Email Server
2026-01-28 05:13:17.415594,Medium,59,AE,Reconnaissance,T1592,199.192.138.81,WHOIS Server
2026-01-28 05:14:01.415594,Low,49,AE,Cryptojacking,T1496,208.103.142.2,Cloud Instance
2026-01-28 05:14:53.415594,Low,49,CN,Policy Violation,T1071,137.117.211.136,Content Filter
2026-01-28 05:18:30.415594,Medium,60,RU,Phishing,T1566,115.60.15.241,Mail Gateway
2026-01-28 05:22:03.415594,Medium,64,IT,Spam,T1566,214.53.140.72,Mail Gateway
2026-01-28 05:27:01.415594,Medium,52,US,Directory Traversal,T1083,221.192.4.248,File Server
2026-01-28 05:29:12.415594,Critical,94,CN,DDoS,T1498,35.94.200.168,Load Balancer
2026-01-28 05:32:56.415594,High,79,US,Command Injection,T1059,181.234.98.186,Shell Server
2026-01-28 05:35:01.415594,Medium,59,US,Phishing,T1566,98.221.166.158,Mail Gateway
2026-01-28 05:37:44.415594,High,78,NL,Port Scanning,T1046,219.95.60.80,Router
